"GEOID","NAME","total_popE","whiteE","blackE","asianE","hispanicE","year"
"1760222","Pittsfield city, Illinois",4152,3957,65,7,64,2022
"1760287","Plainfield village, Illinois",44941,31288,4013,4277,3727,2022
"1760339","Plainville village, Illinois",269,248,0,0,0,2022
"1760352","Plano city, Illinois",11113,5993,480,297,4197,2022
"1760391","Plattville village, Illinois",196,161,2,0,8,2022
"1760534","Pleasant Hill village, Illinois",908,882,0,0,11,2022
"1760599","Pleasant Plains village, Illinois",747,726,0,2,0,2022
"1760826","Plum Valley CDP, Illinois",405,102,303,0,0,2022
"1760833","Plymouth village, Illinois",489,452,15,19,3,2022
"1760872","Pocahontas village, Illinois",804,759,0,0,0,2022
"1760937","Polo city, Illinois",2520,2452,0,24,31,2022
"1761015","Pontiac city, Illinois",11451,9448,1054,143,536,2022
"1761067","Pontoon Beach village, Illinois",6039,4007,444,278,1038,2022
"1761080","Pontoosuc village, Illinois",104,100,0,2,1,2022
"1761145","Poplar Grove village, Illinois",4727,4050,39,0,453,2022
"1761216","Port Barrington village, Illinois",1557,1247,31,71,182,2022
"1761223","Port Byron village, Illinois",1904,1762,23,0,93,2022
"1761314","Posen village, Illinois",5442,902,713,37,3790,2022
"1761366","Potomac village, Illinois",821,618,29,43,102,2022
"1761548","Prairie City village, Illinois",349,277,12,11,11,2022
"1761639","Prairie du Rocher village, Illinois",494,470,5,0,10,2022
"1761678","Prairie Grove village, Illinois",1967,1625,75,142,61,2022
"1761743","Prairietown CDP, Illinois",335,326,0,0,0,2022
"1761782","Preemption CDP, Illinois",152,152,0,0,0,2022
"1761821","Prestbury CDP, Illinois",2100,1911,33,0,97,2022
"1761860","Preston Heights CDP, Illinois",2586,589,1104,19,696,2022
"1761899","Princeton city, Illinois",7749,7003,8,114,283,2022
"1761925","Princeville village, Illinois",1957,1684,13,0,127,2022
"1761977","Prophetstown city, Illinois",1696,1601,43,2,20,2022
"1762016","Prospect Heights city, Illinois",15861,9306,189,1174,5041,2022
"1762211","Pulaski village, Illinois",255,113,136,0,6,2022
"1762367","Quincy city, Illinois",39441,34214,2435,415,750,2022
"1762523","Radom village, Illinois",130,127,0,0,2,2022
"1762588","Raleigh village, Illinois",242,228,0,0,10,2022
"1762627","Ramsey village, Illinois",921,871,21,0,3,2022
"1762744","Rankin village, Illinois",490,439,0,0,39,2022
"1762757","Ransom village, Illinois",319,279,0,1,32,2022
"1762783","Rantoul village, Illinois",12544,6260,2821,86,1824,2022
"1762822","Rapids City village, Illinois",984,902,1,21,21,2022
"1762848","Raritan village, Illinois",136,134,0,0,0,2022
"1762965","Raymond village, Illinois",1021,936,31,7,3,2022
"1763043","Red Bud city, Illinois",3798,3662,6,0,40,2022
"1763056","Reddick village, Illinois",200,199,0,0,1,2022
"1763069","Redmon village, Illinois",150,145,0,0,5,2022
"1763355","Rentchler CDP, Illinois",0,0,0,0,0,2022
"1763382","Rest Haven CDP, Illinois",499,448,0,0,0,2022
"1763420","Reynolds village, Illinois",596,561,4,9,5,2022
"1763537","Richfield CDP, Illinois",0,0,0,0,0,2022
"1763641","Richmond village, Illinois",2266,1874,8,0,299,2022
"1763706","Richton Park village, Illinois",12721,786,11287,24,314,2022
"1763719","Richview village, Illinois",228,213,2,0,0,2022
"1763862","Ridge Farm village, Illinois",927,804,11,0,96,2022
"1763875","Ridgefield CDP, Illinois",380,380,0,0,0,2022
"1764005","Ridgewood CDP, Illinois",3242,494,492,0,2240,2022
"1764018","Ridgway village, Illinois",742,660,0,6,0,2022
"1764044","Ridott village, Illinois",136,136,0,0,0,2022
"1764083","Riggston CDP, Illinois",18,18,0,0,0,2022
"1764094","Riley CDP, Illinois",0,0,0,0,0,2022
"1764135","Ringwood village, Illinois",779,715,35,2,24,2022
"1764148","Rio village, Illinois",195,171,2,0,19,2022
"1764174","Ripley village, Illinois",43,43,0,0,0,2022
"1764239","Ritchie CDP, Illinois",154,105,0,0,47,2022
"1764278","Riverdale village, Illinois",10528,228,9215,15,932,2022
"1764304","River Forest village, Illinois",11568,9468,460,514,612,2022
"1764343","River Grove village, Illinois",10532,6599,3,145,3643,2022
"1764421","Riverside village, Illinois",9225,5816,61,169,2952,2022
"1764486","Riverton village, Illinois",3525,3454,11,21,0,2022
"1764538","Riverwoods village, Illinois",4007,3425,71,240,202,2022
"1764590","Roanoke village, Illinois",2011,1796,0,0,184,2022
"1764616","Robbins village, Illinois",4804,202,4226,19,324,2022
"1764655","Roberts village, Illinois",494,450,0,0,31,2022
"1764707","Robinson city, Illinois",7089,5859,805,0,349,2022
"1764746","Rochelle city, Illinois",9417,6545,302,34,2244,2022
"1764759","Rochester village, Illinois",3752,3511,16,78,70,2022
"1764811","Rockbridge village, Illinois",135,115,14,0,3,2022
"1764837","Rock City village, Illinois",338,291,0,0,36,2022
"1764902","Rockdale village, Illinois",2446,1124,105,15,1078,2022
"1764928","Rock Falls city, Illinois",8904,6661,34,2,1971,2022
"1765000","Rockford city, Illinois",148173,76532,31677,5225,28264,2022
"1765078","Rock Island city, Illinois",37264,23211,5964,1624,5078,2022
"1765104","Rock Island Arsenal CDP, Illinois",375,80,0,0,34,2022
"1765130","Rockport CDP, Illinois",87,82,0,0,0,2022
"1765156","Rockton village, Illinois",8241,7085,58,142,736,2022
"1765221","Rockwood village, Illinois",22,22,0,0,0,2022
"1765338","Rolling Meadows city, Illinois",24054,13139,763,2941,6413,2022
"1765403","Rome CDP, Illinois",1605,1541,0,0,51,2022
"1765442","Romeoville village, Illinois",40132,17399,4434,2688,14127,2022
"1765481","Roodhouse city, Illinois",1636,1575,1,0,38,2022
"1765611","Roscoe village, Illinois",11134,9115,528,375,874,2022
"1765754","Rose Hill village, Illinois",40,38,0,1,1,2022
"1765806","Roselle village, Illinois",22846,17691,206,2314,2115,2022
"1765819","Rosemont village, Illinois",3864,1795,49,163,1770,2022
"1765845","Roseville village, Illinois",925,807,13,0,70,2022
"1765884","Rosewood Heights CDP, Illinois",3920,3725,28,0,119,2022
"1765897","Rosiclare city, Illinois",975,941,0,0,27,2022
"1765962","Rossville village, Illinois",1198,960,0,16,193,2022
"1766027","Round Lake village, Illinois",18677,8490,897,2900,5622,2022
"1766040","Round Lake Beach village, Illinois",27229,10439,1265,510,14315,2022
"1766053","Round Lake Heights village, Illinois",2687,1074,237,91,1196,2022
"1766066","Round Lake Park village, Illinois",7778,3717,130,49,3700,2022
"1766131","Roxana village, Illinois",1570,1491,42,14,12,2022
"1766157","Royal village, Illinois",339,308,29,0,0,2022
"1766196","Royal Lakes village, Illinois",273,71,200,2,0,2022
"1766209","Royalton village, Illinois",1067,950,43,0,31,2022
"1766287","Ruma village, Illinois",519,479,0,2,24,2022
"1766339","Rushville city, Illinois",2610,2412,85,15,75,2022
"1766404","Russellville village, Illinois",74,41,11,0,0,2022
"1766443","Rutland village, Illinois",205,193,0,0,4,2022
"1766534","Sadorus village, Illinois",334,282,2,0,37,2022
"1766599","Sailor Springs village, Illinois",101,99,0,0,1,2022
"1766638","St. Anne village, Illinois",1030,765,65,0,185,2022
"1766677","St. Augustine village, Illinois",125,118,0,0,7,2022
"1766703","St. Charles city, Illinois",32776,25890,1136,1453,3158,2022
"1766768","St. David village, Illinois",540,533,0,0,4,2022
"1766794","St. Elmo city, Illinois",1404,1356,15,0,17,2022
"1766800","Ste. Marie village, Illinois",289,289,0,0,0,2022
"1766833","St. Francisville city, Illinois",669,475,0,0,0,2022
"1766859","St. Jacob village, Illinois",1597,1518,0,5,31,2022
"1766924","St. Johns village, Illinois",172,126,8,5,0,2022
"1766950","St. Joseph village, Illinois",3931,3700,2,60,76,2022
"1766989","St. Libory village, Illinois",637,626,0,0,6,2022
"1767132","St. Peter village, Illinois",289,282,0,0,0,2022
"1767158","St. Rose village, Illinois",529,517,0,3,0,2022
"1767236","Salem city, Illinois",7228,6763,244,41,29,2022
"1767372","Sammons Point village, Illinois",184,142,0,2,39,2022
"1767444","Sandoval village, Illinois",982,872,20,9,48,2022
"1767548","Sandwich city, Illinois",7139,6109,47,71,807,2022
"1767613","San Jose village, Illinois",614,533,1,24,11,2022
"1767756","Sauget village, Illinois",270,250,3,0,0,2022
"1767769","Sauk Village village, Illinois",9862,1856,6124,35,1217,2022
"1767795","Saunemin village, Illinois",426,415,0,0,8,2022
"1767821","Savanna city, Illinois",2783,2414,10,17,228,2022
"1767860","Savoy village, Illinois",8682,6249,561,1180,512,2022
"1767873","Sawyerville village, Illinois",199,193,0,0,2,2022
"1767912","Saybrook village, Illinois",734,655,50,0,9,2022
"1767925","Scales Mound village, Illinois",434,409,4,0,14,2022
"1768003","Schaumburg village, Illinois",77571,42633,4294,18968,9052,2022
"1768081","Schiller Park village, Illinois",11600,6780,131,753,3777,2022
"1768120","Schram City village, Illinois",637,600,6,0,0,2022
"1768198","Sciota village, Illinois",74,74,0,0,0,2022
"1768328","Scott AFB CDP, Illinois",4023,2300,1212,70,318,2022
"1768406","Scottville village, Illinois",81,79,0,0,2,2022
"1768458","Seaton village, Illinois",274,254,0,0,0,2022
"1768471","Seatonville village, Illinois",432,341,0,15,12,2022
"1768510","Secor village, Illinois",254,227,0,5,13,2022
"1768640","Seneca village, Illinois",2565,2331,26,0,139,2022
"1768679","Serena CDP, Illinois",206,0,0,0,113,2022
"1768705","Sesser city, Illinois",1909,1741,0,85,70,2022
"1768809","Seymour CDP, Illinois",283,283,0,0,0,2022
"1768822","Shabbona village, Illinois",788,732,12,3,26,2022
"1768991","Shannon village, Illinois",697,620,0,11,38,2022
"1769082","Shawneetown city, Illinois",1183,1173,0,0,10,2022
"1769147","Sheffield village, Illinois",801,732,22,0,12,2022
"1769186","Shelbyville city, Illinois",4156,4094,12,0,32,2022
"1769212","Sheldon village, Illinois",1320,1214,13,0,45,2022
"1769277","Sheridan village, Illinois",2694,1441,908,0,292,2022
"1769342","Sherman village, Illinois",4120,3744,263,0,57,2022
"1769368","Sherrard village, Illinois",766,696,0,0,54,2022
"1769524","Shiloh village, Illinois",13892,9117,2997,238,625,2022
"1769563","Shipman town, Illinois",668,656,0,0,6,2022
"1769628","Shirley CDP, Illinois",62,34,0,0,28,2022
"1769758","Shorewood village, Illinois",18109,13763,753,687,2123,2022
"1769797","Shumway village, Illinois",187,178,0,0,9,2022
"1769810","Sibley village, Illinois",222,212,0,0,7,2022
"1769836","Sidell village, Illinois",490,466,0,3,12,2022
"1769875","Sidney village, Illinois",980,943,0,2,19,2022
"1769914","Sigel town, Illinois",469,466,0,0,1,2022
"1769979","Silvis city, Illinois",7936,5801,587,229,1046,2022
"1770005","Simpson village, Illinois",52,47,0,0,5,2022
"1770031","Sims village, Illinois",183,160,3,18,0,2022
"1770122","Skokie village, Illinois",67076,32873,5995,17624,7413,2022
"1770161","Sleepy Hollow village, Illinois",3205,2306,68,37,689,2022
"1770213","Smithboro village, Illinois",229,226,0,0,0,2022
"1770226","Smithfield village, Illinois",159,158,0,0,0,2022
"1770252","Smithton village, Illinois",3909,3827,52,0,30,2022
"1770278","Smithville CDP, Illinois",213,213,0,0,0,2022
"1770356","Solon Mills CDP, Illinois",404,404,0,0,0,2022
"1770460","Somonauk village, Illinois",1797,1650,2,0,74,2022
"1770525","Sorento village, Illinois",498,445,0,3,19,2022
"1770564","South Barrington village, Illinois",5001,2603,26,2111,0,2022
"1770590","South Beloit city, Illinois",7943,6595,301,84,597,2022
"1770629","South Chicago Heights village, Illinois",3986,1215,1161,0,1506,2022
"1770720","South Elgin village, Illinois",23841,14026,1269,2255,5653,2022
"1770759","Southern View village, Illinois",1784,1488,129,0,103,2022
"1770850","South Holland village, Illinois",21287,2405,16918,186,1083,2022
"1770889","South Jacksonville village, Illinois",3286,3018,116,36,0,2022
"1771175","South Pekin village, Illinois",1003,955,0,0,36,2022
"1771240","South Roxana village, Illinois",2121,1856,46,5,90,2022
"1771370","South Wilmington village, Illinois",624,578,0,7,34,2022
"1771422","Sparland village, Illinois",360,330,0,0,24,2022
"1771448","Sparta city, Illinois",4107,3247,539,8,96,2022
"1771474","Spaulding village, Illinois",965,914,0,9,9,2022
"1771526","Spillertown village, Illinois",315,210,7,20,70,2022
"1771604","Spring Bay village, Illinois",484,469,0,2,7,2022
"1771643","Springerton village, Illinois",83,76,0,0,0,2022
"1772000","Springfield city, Illinois",114214,79579,22961,3475,3543,2022
"1772052","Spring Grove village, Illinois",5694,4777,0,116,361,2022
"1772156","Spring Valley city, Illinois",5518,4087,90,5,1242,2022
"1772221","Standard village, Illinois",300,259,0,1,39,2022
"1772234","Standard City village, Illinois",194,192,0,0,0,2022
"1772260","Stanford village, Illinois",531,497,0,0,11,2022
"1772403","Staunton city, Illinois",4577,4373,13,53,14,2022
"1772468","Steeleville village, Illinois",1757,1653,15,0,55,2022
"1772520","Steger village, Illinois",9518,5380,1502,93,2152,2022
"1772546","Sterling city, Illinois",14852,9777,287,204,3955,2022
"1772624","Steward village, Illinois",262,253,4,2,0,2022
"1772650","Stewardson village, Illinois",808,798,0,0,6,2022
"1772676","Stickney village, Illinois",7031,1891,12,85,5005,2022
"1772702","Stillman Valley village, Illinois",1177,1003,93,1,57,2022
"1772780","Stockton village, Illinois",1610,1471,12,2,86,2022
"1772884","Stonefort village, Illinois",396,388,0,0,7,2022
"1772923","Stone Park village, Illinois",4566,157,53,11,4268,2022
"1772949","Stonington village, Illinois",728,702,0,11,8,2022
"1773027","Stoy village, Illinois",162,106,4,0,0,2022
"1773040","Strasburg village, Illinois",535,511,0,0,4,2022
"1773131","Strawn village, Illinois",77,77,0,0,0,2022
"1773157","Streamwood village, Illinois",39556,16026,2014,5545,14341,2022
"1773170","Streator city, Illinois",12279,9343,407,135,2175,2022
"1773261","Stronghurst village, Illinois",1053,982,2,0,24,2022
"1773287","Sublette village, Illinois",359,305,8,0,39,2022
"1773391","Sugar Grove village, Illinois",9251,7452,541,219,849,2022
"1773495","Sullivan city, Illinois",4408,4182,93,17,52,2022
"1773547","Summerfield village, Illinois",408,395,0,0,8,2022
"1773638","Summit village, Illinois",11036,1244,1021,429,8156,2022
"1773703","Sumner city, Illinois",2411,1189,888,11,297,2022
"1773872","Sunnyland CDP, Illinois",512,261,0,0,122,2022
"1773943","Sun River Terrace village, Illinois",613,43,512,0,47,2022
"1774119","Swansea village, Illinois",14888,10340,3058,397,97,2022
"1774145","Swedona CDP, Illinois",32,32,0,0,0,2022
"1774223","Sycamore city, Illinois",18171,15541,607,222,1615,2022
"1774275","Symerton village, Illinois",73,70,0,0,3,2022
"1774301","Table Grove village, Illinois",303,292,1,1,3,2022
"1774379","Tallula village, Illinois",599,590,0,0,4,2022
"1774444","Tamaroa village, Illinois",594,594,0,0,0,2022
"1774457","Tamms village, Illinois",535,307,198,1,0,2022
"1774470","Tampico village, Illinois",745,663,11,0,52,2022
"1774548","Taylor Ridge CDP, Illinois",131,131,0,0,0,2022
"1774561","Taylor Springs village, Illinois",663,637,0,0,26,2022
"1774574","Taylorville city, Illinois",11318,10429,590,168,28,2022
"1774665","Tennessee village, Illinois",119,119,0,0,0,2022
"1774743","Teutopolis village, Illinois",1811,1765,0,11,5,2022
"1774847","Thawville village, Illinois",206,172,0,1,26,2022
"1774860","Thayer village, Illinois",553,532,5,7,0,2022
"1774873","Thebes village, Illinois",407,375,23,0,0,2022
"1774970","The Galena Territory CDP, Illinois",1606,1457,0,0,120,2022
"1775081","Third Lake village, Illinois",1214,1087,0,19,101,2022
"1775107","Thomasboro village, Illinois",1023,891,30,4,50,2022
"1775159","Thompsonville village, Illinois",544,540,0,0,0,2022
"1775172","Thomson village, Illinois",1284,658,440,0,153,2022
"1775185","Thornton village, Illinois",2169,1159,583,13,386,2022
"1775263","Tilden village, Illinois",824,736,32,0,47,2022
"1775276","Tilton village, Illinois",2694,2569,37,0,88,2022
"1775360","Timberlane village, Illinois",1458,1198,33,10,205,2022
"1775419","Time village, Illinois",17,16,1,0,0,2022
"1775484","Tinley Park village, Illinois",55571,42574,3319,1979,6544,2022
"1775549","Tiskilwa village, Illinois",746,649,0,37,42,2022
"1775601","Toledo village, Illinois",1181,1139,12,0,16,2022
"1775614","Tolono village, Illinois",3567,3273,140,0,15,2022
"1775653","Toluca city, Illinois",1246,995,12,0,194,2022
"1775718","Tonica village, Illinois",698,582,6,9,86,2022
"1775757","Topeka village, Illinois",33,33,0,0,0,2022
"1775783","Toulon city, Illinois",1368,1267,30,0,27,2022
"1775809","Tovey village, Illinois",630,506,0,0,124,2022
"1775822","Towanda village, Illinois",426,422,0,0,0,2022
"1775848","Tower Hill village, Illinois",427,403,0,0,0,2022
"1775874","Tower Lakes village, Illinois",1282,1176,10,32,29,2022
"1775965","Tremont village, Illinois",2237,2096,0,0,101,2022
"1775991","Trenton city, Illinois",2684,2617,5,13,19,2022
"1776017","Trilla CDP, Illinois",128,128,0,0,0,2022
"1776082","Triumph CDP, Illinois",85,85,0,0,0,2022
"1776108","Trivoli CDP, Illinois",434,434,0,0,0,2022
"1776160","Trout Valley village, Illinois",593,561,7,0,19,2022
"1776199","Troy city, Illinois",10920,10031,226,71,257,2022
"1776225","Troy Grove village, Illinois",269,187,0,0,82,2022
"1776407","Tuscola city, Illinois",4707,4218,106,69,132,2022
"1776511","Twin Grove CDP, Illinois",1412,1358,0,8,22,2022
"1776615","Ullin village, Illinois",538,465,69,0,2,2022
"1776706","Union village, Illinois",568,516,4,32,14,2022
"1776771","Union Hill village, Illinois",60,49,0,0,7,2022
"1776875","Unity CDP, Illinois",54,0,54,0,0,2022
"1776935","University Park village, Illinois",7328,634,6111,52,461,2022
"1777005","Urbana city, Illinois",38741,21752,6505,5689,3263,2022
"1777044","Ursa village, Illinois",558,512,0,0,0,2022
"1777148","Valier village, Illinois",712,652,4,0,36,2022
"1777187","Valley City village, Illinois",38,38,0,0,0,2022
"1777265","Valmeyer village, Illinois",1196,1140,6,0,31,2022
"1777317","Vandalia city, Illinois",6058,4815,609,3,394,2022
"1777395","Varna village, Illinois",438,402,0,0,3,2022
"1777408","Venedy village, Illinois",133,101,0,0,32,2022
"1777460","Venetian Village CDP, Illinois",2723,2027,111,9,551,2022
"1777473","Venice city, Illinois",1762,29,1556,0,36,2022
