"GEOID","NAME","median_incomeE","year"
"1778201","Virginia city, Illinois",48625,2020
"1778227","Volo village, Illinois",103264,2020
"1778370","Wadsworth village, Illinois",101307,2020
"1778383","Waggoner village, Illinois",60625,2020
"1778526","Walnut village, Illinois",48382,2020
"1778604","Walnut Hill village, Illinois",32917,2020
"1778656","Walshville village, Illinois",52009,2020
"1778708","Waltonville village, Illinois",46563,2020
"1778721","Wamac city, Illinois",32625,2020
"1778773","Wapella village, Illinois",60625,2020
"1778851","Warren village, Illinois",51618,2020
"1778916","Warrensburg village, Illinois",62917,2020
"1778929","Warrenville city, Illinois",86462,2020
"1778942","Warsaw city, Illinois",53920,2020
"1779007","Washburn village, Illinois",55167,2020
"1776875","Unity CDP, Illinois",59464,2020
"1779033","Washington city, Illinois",78608,2020
"1779085","Washington Park village, Illinois",21065,2020
"1779124","Wataga village, Illinois",46250,2020
"1779150","Waterloo city, Illinois",71207,2020
"1779163","Waterman village, Illinois",82500,2020
"1779228","Watseka city, Illinois",38162,2020
"1779241","Watson village, Illinois",57500,2020
"1779267","Wauconda village, Illinois",90019,2020
"1779293","Waukegan city, Illinois",53778,2020
"1779358","Waverly city, Illinois",44405,2020
"1779397","Wayne village, Illinois",132695,2020
"1779436","Wayne City village, Illinois",50607,2020
"1779449","Waynesville village, Illinois",66000,2020
"1779618","Wedron CDP, Illinois",69744,2020
"1779683","Weldon village, Illinois",44688,2020
"1779735","Wellington village, Illinois",37500,2020
"1729145","Gifford village, Illinois",63472,2020
"1729171","Gilberts village, Illinois",96420,2020
"1729236","Gillespie city, Illinois",44934,2020
"1729275","Gilman city, Illinois",56719,2020
"1729340","Gilson CDP, Illinois",105694,2020
"1729392","Girard city, Illinois",44639,2020
"1729431","Gladstone village, Illinois",30250,2020
"1729483","Glasford village, Illinois",59886,2020
"1729496","Glasgow village, Illinois",33036,2020
"1729639","Glen Carbon village, Illinois",84956,2020
"1729652","Glencoe village, Illinois",195600,2020
"1729730","Glendale Heights village, Illinois",70034,2020
"1729756","Glen Ellyn village, Illinois",118208,2020
"1729938","Glenview village, Illinois",118019,2020
"1730029","Glenwood village, Illinois",64857,2020
"1730094","Godfrey village, Illinois",73041,2020
"1730120","Godley village, Illinois",42031,2020
"1730133","Golconda city, Illinois",31953,2020
"1730159","Golden village, Illinois",51979,2020
"1730250","Golden Gate village, Illinois",14146,2020
"1730328","Golf village, Illinois",201875,2020
"1730419","Goodenow CDP, Illinois",NA,2020
"1730445","Goodfield village, Illinois",89167,2020
"1730458","Good Hope village, Illinois",41250,2020
"1730510","Goofy Ridge CDP, Illinois",25667,2020
"1730575","Goreville village, Illinois",58750,2020
"1730588","Gorham village, Illinois",27188,2020
"1730653","Grafton city, Illinois",55625,2020
"1730705","Grand Detour CDP, Illinois",67976,2020
"1730757","Grand Ridge village, Illinois",58056,2020
"1730770","Grand Tower city, Illinois",48500,2020
"1730835","Grandview village, Illinois",41613,2020
"1730900","Grandwood Park CDP, Illinois",127155,2020
"1730926","Granite City city, Illinois",53545,2020
"1730978","Grantfork village, Illinois",85313,2020
"1730991","Grant Park village, Illinois",63688,2020
"1731017","Granville village, Illinois",58382,2020
"1731121","Grayslake village, Illinois",99583,2020
"1731165","Grayville city, Illinois",47222,2020
"1731368","Greenfield city, Illinois",50139,2020
"1731446","Green Oaks village, Illinois",119625,2020
"1731524","Greenup village, Illinois",40139,2020
"1731563","Green Valley village, Illinois",53438,2020
"1731576","Greenview village, Illinois",54659,2020
"1731589","Greenville city, Illinois",40625,2020
"1731667","Greenwood village, Illinois",99167,2020
"1731732","Gridley village, Illinois",59464,2020
"1731771","Griggsville city, Illinois",39907,2020
"1731992","Gulfport village, Illinois",85357,2020
"1732018","Gurnee village, Illinois",100892,2020
"1732200","Hainesville village, Illinois",92396,2020
"1732395","Hamburg village, Illinois",38571,2020
"1732408","Hamel village, Illinois",68333,2020
"1732434","Hamilton city, Illinois",49566,2020
"1732473","Hamlet CDP, Illinois",NA,2020
"1732499","Hammond village, Illinois",62750,2020
"1779826","Wenonah village, Illinois",102500,2020
"1780008","West Brooklyn village, Illinois",65417,2020
"1780047","Westchester village, Illinois",88861,2020
"1780060","West Chicago city, Illinois",77098,2020
"1780073","West City village, Illinois",37813,2020
"1780125","West Dundee village, Illinois",95707,2020
"1780242","Western Springs village, Illinois",184412,2020
"1780255","Westervelt CDP, Illinois",NA,2020
"1780281","Westfield village, Illinois",53421,2020
"1780333","West Frankfort city, Illinois",30938,2020
"1780570","Westlake Village CDP, Illinois",126333,2020
"1780580","West Liberty CDP, Illinois",NA,2020
"1780645","Westmont village, Illinois",69902,2020
"1780736","West Peoria city, Illinois",47984,2020
"1780762","West Point village, Illinois",49167,2020
"1780853","West Salem village, Illinois",47024,2020
"1780879","West Union CDP, Illinois",48929,2020
"1780931","Westville village, Illinois",47614,2020
"1780957","West York CDP, Illinois",11016,2020
"1781048","Wheaton city, Illinois",105764,2020
"1781074","Wheeler village, Illinois",35625,2020
"1781087","Wheeling village, Illinois",71966,2020
"1781165","Whiteash CDP, Illinois",48672,2020
"1781191","White City village, Illinois",54063,2020
"1781256","White Hall city, Illinois",42596,2020
"1781295","White Heath CDP, Illinois",89297,2020
"1781802","Williamsfield village, Illinois",59167,2020
"1781815","Williamson village, Illinois",46875,2020
"1781854","Williamsville village, Illinois",86326,2020
"1781867","Willisville village, Illinois",54125,2020
"1781919","Willowbrook village, Illinois",86364,2020
"1781938","Willowbrook CDP, Illinois",73990,2020
"1782010","Willow Hill village, Illinois",29306,2020
"1782029","Willow Lake CDP, Illinois",63889,2020
"1782049","Willow Springs village, Illinois",98664,2020
"1782075","Wilmette village, Illinois",161765,2020
"1782088","Wilmington village, Illinois",39531,2020
"1782101","Wilmington city, Illinois",57500,2020
"1782218","Wilsonville village, Illinois",48500,2020
"1782257","Wilton Center CDP, Illinois",91500,2020
"1779813","Wenona city, Illinois",35179,2020
"1782270","Winchester city, Illinois",52500,2020
"1782309","Windsor village, Illinois",46382,2020
"1782322","Windsor city, Illinois",48750,2020
"1782400","Winfield village, Illinois",125481,2020
"1782491","Winnebago village, Illinois",83611,2020
"1782530","Winnetka village, Illinois",250001,2020
"1782543","Winslow village, Illinois",53125,2020
"1782686","Winthrop Harbor village, Illinois",82500,2020
"1782725","Witt city, Illinois",36250,2020
"1782855","Wonder Lake village, Illinois",83958,2020
"1782985","Wood Dale city, Illinois",75521,2020
"1783063","Woodhull village, Illinois",57656,2020
"1783102","Woodland village, Illinois",48958,2020
"1783206","Woodlawn village, Illinois",63750,2020
"1783245","Woodridge village, Illinois",88803,2020
"1732525","Hampshire village, Illinois",99635,2020
"1732564","Hampton village, Illinois",73304,2020
"1732616","Hanaford village, Illinois",47250,2020
"1732668","Hanna City village, Illinois",54138,2020
"1732707","Hanover village, Illinois",42941,2020
"1732746","Hanover Park village, Illinois",77367,2020
"1732850","Hardin village, Illinois",55938,2020
"1732876","Harding CDP, Illinois",77750,2020
"1732967","Harmon village, Illinois",32500,2020
"1733019","Harmony CDP, Illinois",NA,2020
"1733136","Harrisburg city, Illinois",34335,2020
"1733162","Harrison CDP, Illinois",48977,2020
"1733227","Harristown village, Illinois",49542,2020
"1733279","Hartford village, Illinois",38580,2020
"1733292","Hartland CDP, Illinois",NA,2020
"1733318","Hartsburg village, Illinois",50625,2020
"1733331","Harvard city, Illinois",51931,2020
"1733357","Harvel village, Illinois",37500,2020
"1733383","Harvey city, Illinois",32635,2020
"1733435","Harwood Heights village, Illinois",67745,2020
"1733513","Havana city, Illinois",45833,2020
"1733630","Hawthorn Woods village, Illinois",206875,2020
"1733695","Hazel Crest village, Illinois",55010,2020
"1733851","Hebron village, Illinois",73523,2020
"1733877","Hecker village, Illinois",68846,2020
"1734007","Henderson village, Illinois",51250,2020
"1734098","Hennepin village, Illinois",64750,2020
"1734137","Henning village, Illinois",65625,2020
"1734163","Henry city, Illinois",49375,2020
"1734272","Heritage Lake CDP, Illinois",87358,2020
"1734332","Herrick village, Illinois",48750,2020
"1734358","Herrin city, Illinois",45713,2020
"1734384","Herscher village, Illinois",67404,2020
"1734423","Hettick village, Illinois",51250,2020
"1734449","Heyworth village, Illinois",71771,2020
"1734514","Hickory Hills city, Illinois",66272,2020
"1734553","Hidalgo village, Illinois",33929,2020
"1734670","Highland city, Illinois",64332,2020
"1734722","Highland Park city, Illinois",147067,2020
"1734865","Highwood city, Illinois",74875,2020
"1734982","Hillcrest village, Illinois",62656,2020
"1735047","Hillsboro city, Illinois",61293,2020
"1735073","Hillsdale village, Illinois",75625,2020
"1735086","Hillside village, Illinois",56019,2020
"1735203","Hillview village, Illinois",38750,2020
"1735268","Hinckley village, Illinois",70278,2020
"1735281","Hindsboro village, Illinois",58750,2020
"1735307","Hinsdale village, Illinois",206701,2020
"1735385","Hodgkins village, Illinois",54792,2020
"1735398","Hoffman village, Illinois",57600,2020
"1735411","Hoffman Estates village, Illinois",92423,2020
"1735463","Holcomb CDP, Illinois",46875,2020
"1735515","Holiday Hills village, Illinois",74375,2020
"1735541","Holiday Shores CDP, Illinois",104038,2020
"1735671","Hollowayville village, Illinois",NA,2020
"1735814","Homer village, Illinois",65347,2020
"1783271","Wood River city, Illinois",50047,2020
"1783336","Woodson village, Illinois",61250,2020
"1783349","Woodstock city, Illinois",69470,2020
"1783505","Worden village, Illinois",64091,2020
"1783518","Worth village, Illinois",59464,2020
"1783622","Wyanet village, Illinois",47454,2020
"1783687","Wyoming city, Illinois",48472,2020
"1783739","Xenia village, Illinois",44167,2020
"1783765","Yale village, Illinois",40208,2020
"1783817","Yates City village, Illinois",50313,2020
"1784038","Yorkville city, Illinois",101245,2020
"1784155","Zeigler city, Illinois",44342,2020
"1784220","Zion city, Illinois",56819,2020
"1735866","Hometown city, Illinois",51487,2020
"1735879","Homewood village, Illinois",77013,2020
"1736061","Hoopeston city, Illinois",36484,2020
"1736074","Hooppole village, Illinois",37917,2020
"1736126","Hopedale village, Illinois",55227,2020
"1736150","Hopewell village, Illinois",83125,2020
"1736190","Hopkins Park village, Illinois",26555,2020
"1736347","Hoyleton village, Illinois",59028,2020
"1736438","Hudson village, Illinois",96538,2020
"1736477","Huey village, Illinois",31500,2020
"1736516","Hull village, Illinois",47292,2020
"1736542","Humboldt village, Illinois",39875,2020
"1736568","Hume village, Illinois",56964,2020
"1736750","Huntley village, Illinois",77420,2020
"1736815","Hurst city, Illinois",28929,2020
"1736841","Hutsonville village, Illinois",46875,2020
"1737062","Illinois City CDP, Illinois",37222,2020
"1737127","Illiopolis village, Illinois",64375,2020
"1737179","Ina village, Illinois",43636,2020
"1737218","Indian Creek village, Illinois",124375,2020
"1737257","Indian Head Park village, Illinois",88496,2020
"1737348","Indianola village, Illinois",68000,2020
"1737439","Industry village, Illinois",54306,2020
"1737465","Ingalls Park CDP, Illinois",53750,2020
"1737608","Inverness village, Illinois",185558,2020
"1737621","Iola village, Illinois",50000,2020
"1737647","Ipava village, Illinois",33958,2020
"1737712","Iroquois village, Illinois",61964,2020
"1737738","Irving village, Illinois",24625,2020
"1737777","Irvington village, Illinois",58438,2020
"1737803","Irwin village, Illinois",66250,2020
"1737894","Island Lake village, Illinois",83970,2020
"1737907","Itasca village, Illinois",99706,2020
"1737933","Iuka village, Illinois",41500,2020
"1737998","Ivesdale village, Illinois",51477,2020
"1738115","Jacksonville city, Illinois",46500,2020
"1738232","Janesville CDP, Illinois",NA,2020
"1738323","Jeffersonville village, Illinois",39063,2020
"1738349","Jeisyville village, Illinois",67500,2020
"1738375","Jerome village, Illinois",51302,2020
"1735835","Homer Glen village, Illinois",108783,2020
"1738414","Jerseyville city, Illinois",57967,2020
"1738427","Jewett village, Illinois",48393,2020
"1738479","Johnsburg village, Illinois",116556,2020
"1738531","Johnsonville village, Illinois",28214,2020
"1738544","Johnston City city, Illinois",37500,2020
"1738570","Joliet city, Illinois",72871,2020
"1738635","Jonesboro city, Illinois",37355,2020
"1738674","Joppa village, Illinois",29792,2020
"1738726","Joslin CDP, Illinois",NA,2020
"1738739","Joy village, Illinois",50156,2020
"1738778","Junction village, Illinois",29464,2020
"1738791","Junction City village, Illinois",45750,2020
"1738830","Justice village, Illinois",57523,2020
"1738856","Kampsville village, Illinois",49583,2020
"1738869","Kane village, Illinois",31875,2020
"1738895","Kaneville village, Illinois",64688,2020
"1738921","Kangley village, Illinois",52857,2020
"1738934","Kankakee city, Illinois",38763,2020
"1738986","Kansas village, Illinois",36375,2020
"1739038","Kappa village, Illinois",87500,2020
"1739077","Karnak village, Illinois",35521,2020
"1739129","Kaskaskia village, Illinois",NA,2020
"1739233","Keenes village, Illinois",45341,2020
"1739259","Keensburg village, Illinois",59750,2020
"1739298","Keithsburg city, Illinois",37143,2020
"1739324","Kell village, Illinois",36667,2020
"1739441","Kempton village, Illinois",60703,2020
"1739519","Kenilworth village, Illinois",241591,2020
"1739532","Kenney village, Illinois",60536,2020
"1739727","Kewanee city, Illinois",40196,2020
"1739753","Keyesport village, Illinois",33629,2020
"1739857","Kilbourne village, Illinois",33750,2020
"1739883","Kildeer village, Illinois",212500,2020
"1739909","Kincaid village, Illinois",57139,2020
"1739922","Kinderhook village, Illinois",65268,2020
"1739987","Kings CDP, Illinois",61250,2020
"1740052","Kingston CDP, Illinois",NA,2020
"1740065","Kingston village, Illinois",84375,2020
"1740091","Kingston Mines village, Illinois",51250,2020
"1740117","Kinmundy city, Illinois",31111,2020
"1740143","Kinsman village, Illinois",81875,2020
"1740156","Kirkland village, Illinois",63708,2020
"1740182","Kirkwood village, Illinois",51094,2020
